Price,Make,Model,Prod. year,Category,Gear box type,Drive wheels,UHighway
10976,RENAULT,Duster,2017,Sedan,Automatic,Rear,26
31361,RENAULT,Kangoo Waggon,2009,Sedan,Automatic,Rear,27
34500,RENAULT,Megane 1.5CDI,2008,Sedan,Automatic,4x4,29
48610,RENAULT,Megane 1.9 CDI,2008,Sedan,Automatic,Rear,28
19444,RENAULT,Megane 1.9CDI,2008,Sedan,Automatic,Rear,26
86243,RENAULT,Megane GT Line,2012,Sedan,Automatic,Rear,22
15994,RENAULT,Megane,2006,Hatchback,Automatic,4x4,29
74953,RENAULT,Megane,2008,Sedan,Automatic,Rear,32
13172,RENAULT,Megane,2009,Cabriolet,Automatic,Rear,30
13485,RENAULT,Megane,2010,Coupe,Automatic,Rear,28
13000,RENAULT,Scenic,2007,Microbus,Manual,Rear,24
31361,RENAULT,Scenic,2008,Universal,Manual,Rear,23.0769
19757,RENAULT,Scenic,2009,Microbus,Manual,Rear,29
29166,SATURN,Vue,2008,Microbus,Manual,Rear,28
27582,SCION,iA isti,2006,Microbus,Automatic,Rear,31
25089,SCION,tC,2010,Goods wagon,Manual,Rear,34
18817,SCION,xD,2010,Microbus,Manual,Rear,30
31361,SCION,xD,2014,Microbus,Manual,Front,31
31361,SKODA,Fabia,2009,Microbus,Manual,Rear,34
47042,SKODA,Fabia,2010,Microbus,Manual,Rear,30
19726,SKODA,Octavia SCOUT,2011,Goods wagon,Manual,Rear,30
95000,SKODA,Octavia,2009,Microbus,Manual,Rear,30
85702,SKODA,Octavia,2011,Microbus,Manual,Rear,28
87021,SKODA,Octavia,2012,Microbus,Manual,Rear,30
21953,SKODA,Octavia,2013,Microbus,Manual,Rear,27
42651,SKODA,Octavia,2019,Minivan,Manual,Rear,27
10973,SSANGYONG,Actyon,2015,Microbus,Manual,Rear,27
10349,SSANGYONG,Actyon,2019,Microbus,Manual,Rear,26
15053,SSANGYONG,Korando,2011,Microbus,Manual,Rear,28.2051
10000,SSANGYONG,Korando,2014,Microbus,Manual,Rear,29
19444,SSANGYONG,Korando,2016,Microbus,Manual,Rear,32.0513
13482,SSANGYONG,REXTON SUPER,2010,Microbus,Manual,Rear,29
10349,SSANGYONG,REXTON,2009,Microbus,Manual,Rear,31
27000,SSANGYONG,REXTON,2010,Microbus,Manual,Rear,33
29793,SSANGYONG,REXTON,2011,Microbus,Manual,4x4,34
31361,SSANGYONG,REXTON,2012,Microbus,Manual,Rear,22
15053,SSANGYONG,REXTON,2013,Microbus,Manual,Rear,30
12544,SSANGYONG,REXTON,2014,Microbus,Manual,Rear,28
21953,SSANGYONG,REXTON,2015,Microbus,Manual,Rear,26
23204,SSANGYONG,REXTON,2016,Microbus,Manual,Rear,25
54882,SSANGYONG,REXTON,2017,Microbus,Manual,Rear,36
40769,SUBARU,B9 Tribeca,2008,Microbus,Manual,Rear,24
25089,SUBARU,BRZ,2015,Microbus,Manual,Rear,24
25500,SUBARU,Crosstrek,2014,Microbus,Manual,Rear,25
65858,SUBARU,Crosstrek,2019,Microbus,Manual,Rear,24
29793,SUBARU,Forester 4x4,2013,Microbus,Automatic,Rear,24
35124,SUBARU,Forester cross sport,2004,Goods wagon,Manual,Rear,31
24148,SUBARU,Forester L.L.BEAN,2004,Microbus,Manual,Rear,28
39201,SUBARU,Forester XT,2015,Microbus,Manual,Rear,30
10976,SUBARU,Forester,2003,Minivan,Manual,Front,26.9231
17562,SUBARU,Forester,2005,Minivan,Automatic,Rear,29
37633,SUBARU,Forester,2006,Minivan,Manual,Rear,32
28852,SUBARU,Forester,2009,Minivan,Manual,Rear,31
43905,SUBARU,Forester,2010,Minivan,Manual,Rear,34
47042,SUBARU,Forester,2011,Minivan,Manual,Rear,30
18817,SUBARU,Forester,2012,Minivan,Manual,Rear,30
17249,SUBARU,Forester,2013,Goods wagon,Manual,Rear,28
24462,SUBARU,Forester,2014,Microbus,Manual,Rear,31
28222,SUBARU,Forester,2015,Minivan,Manual,Rear,33
10976,SUBARU,Impreza Sport,2018,Minivan,Manual,Rear,31
20385,SUBARU,Impreza WRX/STI LIMITED,2016,Minivan,Manual,Rear,34
72130,SUBARU,Impreza,2009,Minivan,Manual,Front,33
45473,SUBARU,Impreza,2013,Minivan,Manual,Rear,33
13000,SUBARU,Legacy,2004,Microbus,Manual,Front,29
11917,SUBARU,Legacy,2006,Minivan,Automatic,Front,32
10036,SUBARU,Outback,2012,Minivan,Manual,Front,26.9231
10032,SUBARU,XV,2013,Goods wagon,Manual,Rear,20
10663,SUZUKI,Grand Vitara,2000,Minivan,Manual,Front,21
10036,SUZUKI,Grand Vitara,2002,Minivan,Manual,Front,24
19444,SUZUKI,Grand Vitara,2005,Microbus,Manual,Front,19.2308
18817,SUZUKI,Grand Vitara,2006,Microbus,Manual,Rear,30
27284,SUZUKI,Grand Vitara,2008,Minivan,Automatic,Rear,27
15681,SUZUKI,HUSTLER,2014,Goods wagon,Manual,Rear,27
21953,SUZUKI,Jimny GLX,2019,Minivan,Manual,Front,23
18817,SUZUKI,Jimny,2000,Minivan,Manual,Rear,23
37633,SUZUKI,Kizashi,2010,Minivan,Manual,Rear,26
31988,SUZUKI,Kizashi,2013,Minivan,Automatic,Rear,28
34497,SUZUKI,Samurai,1982,Minivan,Manual,Rear,26
30000,SUZUKI,Samurai,1984,Minivan,Automatic,Rear,28
40456,SUZUKI,SJ 413 Samurai,1996,Microbus,Manual,Front,24.359
38574,SUZUKI,SX4,2006,Minivan,Manual,Rear,28
23521,SUZUKI,SX4,2008,Minivan,Manual,Rear,30
45473,SUZUKI,SX4,2011,Minivan,Automatic,Front,26
65858,SUZUKI,Vitara GL+,2019,Minivan,Manual,Rear,26
49864,SUZUKI,Vitara,2018,Minivan,Manual,Rear,23.0769
59586,SUZUKI,XL7 limited,2002,Minivan,Automatic,Rear,23
109764,SUZUKI,XL7,2005,Pickup,Automatic,4x4,25
116036,TESLA,Model X,2018,Pickup,Automatic,4x4,22
15681,TOYOTA,4Runner,1999,Jeep,Automatic,Front,23
19757,TOYOTA,4Runner,2003,Jeep,Automatic,Front,23
10349,TOYOTA,4Runner,2004,Coupe,Automatic,Front,22
18503,TOYOTA,4Runner,2005,Coupe,Manual,Front,21.7949
14113,TOYOTA,4Runner,2006,Coupe,Manual,Front,16.6667
23678,TOYOTA,4Runner,2007,Hatchback,Manual,Front,25
14113,TOYOTA,4Runner,2008,Hatchback,Automatic,Front,27
12300,TOYOTA,4Runner,2010,Sedan,Automatic,Front,31
27911,TOYOTA,4Runner,2011,Coupe,Manual,Front,33
21012,TOYOTA,4Runner,2014,Universal,Manual,Front,34
21482,TOYOTA,4Runner,2015,Coupe,Automatic,Front,31
21326,TOYOTA,4Runner,2016,Hatchback,Automatic,4x4,33
18817,TOYOTA,4Runner,2017,Hatchback,Automatic,Front,34
19757,TOYOTA,4Runner,2018,Jeep,Manual,Front,34
18503,TOYOTA,Alphard,2003,Jeep,Manual,Front,28
13000,TOYOTA,Alphard,2005,Jeep,Automatic,4x4,27
18033,TOYOTA,Alphard,2006,Jeep,Manual,Front,19.2308
25716,TOYOTA,Altezza,2002,Hatchback,Automatic,Front,20
10663,TOYOTA,Aqua HIBRID,2013,Universal,Automatic,4x4,20
14740,TOYOTA,Aqua s,2014,Minivan,Automatic,4x4,24
15367,TOYOTA,Aqua sport,2012,Minivan,Automatic,4x4,26
13172,TOYOTA,Auris,2015,Minivan,Automatic,4x4,23.0769
16621,TOYOTA,Auris,2016,Minivan,Automatic,4x4,24
19757,TOYOTA,Avalon LIMITED,2013,Minivan,Automatic,4x4,23
20385,TOYOTA,Avalon,2013,Minivan,Automatic,4x4,32
27441,TOYOTA,Avalon,2014,Jeep,Automatic,4x4,22
12544,TOYOTA,Avalon,2015,Jeep,Automatic,Front,23
16935,TOYOTA,Avensis,2004,Pickup,Manual,4x4,23.0769
19444,TOYOTA,BB,2006,Pickup,Manual,4x4,24
32929,TOYOTA,Belta,2007,Jeep,Manual,4x4,21
23521,TOYOTA,Camry Hybrid,2012,Pickup,Manual,4x4,20
23521,TOYOTA,Camry Hybrid,2018,Pickup,Manual,4x4,21
32929,TOYOTA,Camry LE,2012,Pickup,Manual,4x4,19
48610,TOYOTA,Camry S,2007,Pickup,Manual,4x4,20
45473,TOYOTA,Camry SE HIBRYD,2015,Pickup,Manual,4x4,24
74639,TOYOTA,Camry SE,2009,Pickup,Manual,4x4,23
10820,TOYOTA,Camry SE,2013,Hatchback,Automatic,Front,23
12231,TOYOTA,Camry SE,2014,Coupe,Automatic,4x4,22
21639,TOYOTA,Camry SE,2015,Jeep,Automatic,4x4,24
21169,TOYOTA,Camry SE,2016,Jeep,Automatic,Front,28
20385,TOYOTA,Camry SE,2017,Jeep,Automatic,4x4,24.359
18660,TOYOTA,Camry SE,2018,Jeep,Automatic,4x4,28
19444,TOYOTA,Camry se,2019,Jeep,Automatic,Front,26
21796,TOYOTA,Camry sport,2014,Jeep,Automatic,Front,28.2051
31204,TOYOTA,Camry XLE,2010,Jeep,Automatic,Front,19
28225,TOYOTA,Camry XLE,2012,Jeep,Automatic,Front,37
10036,TOYOTA,Camry XLE,2013,Universal,Automatic,Front,37
13172,TOYOTA,Camry XLE,2014,Jeep,Manual,4x4,31
10976,TOYOTA,Camry XLE,2015,Jeep,Automatic,4x4,33
17562,TOYOTA,Camry XLEi,2015,Jeep,Automatic,4x4,34
14740,TOYOTA,Camry XV50,2014,Jeep,Automatic,Front,33
11604,TOYOTA,Camry,2017,Jeep,Automatic,Front,33
20071,TOYOTA,Camry,2020,Jeep,Automatic,4x4,26.9231
20900,TOYOTA,CHR,2017,Jeep,Automatic,4x4,19
26971,TOYOTA,CHR,2018,Jeep,Automatic,4x4,20
25559,TOYOTA,Corolla 04,2013,Jeep,Automatic,4x4,28
20855,TOYOTA,Corolla IM,2015,Jeep,Automatic,Front,20
21953,TOYOTA,Corolla IM,2016,Jeep,Automatic,4x4,23
31988,TOYOTA,Corolla LE,2010,Jeep,Automatic,Front,32
78403,TOYOTA,Corolla LE,2012,Jeep,Automatic,4x4,24.359
10036,TOYOTA,Corolla LE,2014,Jeep,Automatic,4x4,24
10976,TOYOTA,Corolla LE,2015,Jeep,Automatic,4x4,19.2308
12544,TOYOTA,Corolla S,2015,Jeep,Automatic,4x4,22
12544,TOYOTA,Corolla S,2016,Jeep,Automatic,4x4,18
11917,TOYOTA,Corolla,2005,Jeep,Automatic,4x4,32
11650,TOYOTA,Corolla,2009,Jeep,Automatic,4x4,19
10349,TOYOTA,Corolla,2013,Jeep,Automatic,4x4,30
11290,TOYOTA,Corolla,2014,Jeep,Automatic,4x4,31
10349,TOYOTA,Corolla,2015,Jeep,Automatic,4x4,32
14113,TOYOTA,Corolla,2016,Jeep,Automatic,4x4,32
11604,TOYOTA,Corolla,2017,Jeep,Automatic,4x4,30
10100,TOYOTA,Corolla,2018,Jeep,Manual,4x4,30.7692
13172,TOYOTA,Estima,2009,Jeep,Manual,4x4,30.7692
12544,TOYOTA,FJ Cruiser,2008,Jeep,Automatic,4x4,27
18817,TOYOTA,Fortuner,2017,Jeep,Manual,4x4,27
16500,TOYOTA,Grand HIACE,2001,Jeep,Automatic,4x4,19
10349,TOYOTA,Hiace,2004,Jeep,Manual,4x4,14
36065,TOYOTA,Hiace,2010,Jeep,Automatic,4x4,20
94083,TOYOTA,"Highlander 2,4",2007,Jeep,Automatic,4x4,24
13000,TOYOTA,Highlander 2.4 lit,2006,Hatchback,Automatic,Front,46
15681,TOYOTA,Highlander LIMITED,2008,Hatchback,Manual,Rear,53
11133,TOYOTA,Highlander LIMITED,2009,Coupe,Automatic,Rear,43
11604,TOYOTA,Highlander limited,2010,Sedan,Automatic,Front,38
25089,TOYOTA,Highlander sport,2012,Sedan,Automatic,Front,45
23207,TOYOTA,Highlander,2006,Sedan,Automatic,Rear,18
27284,TOYOTA,Highlander,2009,Sedan,Automatic,Front,30
21326,TOYOTA,Highlander,2010,Sedan,Automatic,Front,30
10976,TOYOTA,Highlander,2015,Sedan,Automatic,Rear,35
17000,TOYOTA,Highlander,2016,Sedan,Automatic,Front,36
21953,TOYOTA,Highlander,2017,Jeep,Automatic,Front,37.1795
23521,TOYOTA,Highlander,2018,Jeep,Manual,Front,31
26657,TOYOTA,Hilux Surf,1998,Jeep,Manual,Front,32.0513
23521,TOYOTA,Hilux,2004,Jeep,Manual,Front,31
17249,TOYOTA,Hilux,2006,Jeep,Automatic,Front,27
20385,TOYOTA,Hilux,2007,Jeep,Automatic,Front,23
20385,TOYOTA,Hilux,2016,Jeep,Automatic,Rear,42.3077
14426,TOYOTA,Hilux,2017,Jeep,Automatic,4x4,24
22580,TOYOTA,Ipsum S,2004,Jeep,Manual,Front,22
23207,TOYOTA,Ipsum,2007,Jeep,Automatic,4x4,33
16935,TOYOTA,ISIS,2007,Jeep,Automatic,Front,35
23521,TOYOTA,ISIS,2010,Jeep,Manual,Front,35
20385,TOYOTA,Ist 1.5,2002,Jeep,Automatic,4x4,37
27284,TOYOTA,Ist,2003,Jeep,Automatic,Front,33
29950,TOYOTA,Ist,2010,Jeep,Automatic,Front,37
25089,TOYOTA,Ist,2011,Jeep,Automatic,Front,40
15470,TOYOTA,Ist,2014,Hatchback,Automatic,Front,35.8974
19883,TOYOTA,Land Cruiser 100,2001,Hatchback,Automatic,Front,23.0769
23935,TOYOTA,Land Cruiser 80,1993,Hatchback,Automatic,Front,36
16621,TOYOTA,Land Cruiser Prado RX,1997,Sedan,Manual,Front,33.3333
10036,TOYOTA,Land Cruiser Prado,1997,Jeep,Automatic,4x4,35.8974
20385,TOYOTA,Land Cruiser Prado,2000,Jeep,Automatic,4x4,30
10036,TOYOTA,Land Cruiser Prado,2001,Jeep,Automatic,4x4,31
14113,TOYOTA,Land Cruiser Prado,2002,Jeep,Automatic,4x4,30
25716,TOYOTA,Land Cruiser Prado,2005,Pickup,Automatic,4x4,32
22580,TOYOTA,Land Cruiser Prado,2006,Pickup,Manual,4x4,24
26657,TOYOTA,Land Cruiser Prado,2010,Pickup,Manual,4x4,24
10663,TOYOTA,Land Cruiser Prado,2014,Hatchback,Automatic,Front,32.0513
13172,TOYOTA,Land Cruiser,1993,Jeep,Automatic,4x4,24
13485,TOYOTA,Land Cruiser,2001,Jeep,Manual,4x4,33
22894,TOYOTA,Land Cruiser,2002,Sedan,Automatic,4x4,37.1795
27284,TOYOTA,Land Cruiser,2004,Jeep,Automatic,4x4,37
26657,TOYOTA,Land Cruiser,2006,Jeep,Automatic,4x4,42
19757,TOYOTA,Land Cruiser,2009,Jeep,Manual,Rear,46
18817,TOYOTA,Land Cruiser,2015,Jeep,Manual,Rear,31
26657,TOYOTA,Land Cruiser,2018,Jeep,Manual,4x4,31
42337,TOYOTA,Matrix XR,2003,Jeep,Manual,4x4,30
25000,TOYOTA,Noah,2004,Jeep,Automatic,4x4,31
47042,TOYOTA,Prius 1.5I,2009,Minivan,Automatic,Front,39.7436
12000,TOYOTA,Prius 11,2008,Minivan,Automatic,Front,19
23207,TOYOTA,Prius 9,2007,Minivan,Automatic,Front,40
34497,TOYOTA,Prius áƒ¤áƒšáƒáƒ’áƒ˜áƒœáƒ˜,2012,Minivan,Automatic,Front,40
34497,TOYOTA,Prius BLUG-IN,2012,Jeep,Automatic,Front,36
13799,TOYOTA,Prius C 1.5I,2012,Sedan,Automatic,4x4,35
18189,TOYOTA,Prius C 2013,2013,Jeep,Automatic,4x4,37
15367,TOYOTA,Prius C 80 original,2014,Jeep,Automatic,4x4,41.0256
12544,TOYOTA,Prius C áƒ°áƒ˜áƒ‘áƒ áƒ˜áƒ“áƒ˜,2012,Jeep,Automatic,Front,35.8974
22580,TOYOTA,Prius C aqua,2012,Jeep,Automatic,4x4,36
17562,TOYOTA,Prius C Hybrid,2014,Jeep,Automatic,4x4,30.7692
39201,TOYOTA,Prius C Navigation,2013,Jeep,Automatic,4x4,26
17876,TOYOTA,Prius C YARIS IA,2015,Sedan,Automatic,Front,20
17245,TOYOTA,Prius C,2016,Sedan,Automatic,Front,25
10036,TOYOTA,Prius C,2017,Minivan,Automatic,Front,36
10663,TOYOTA,Prius C,2018,Minivan,Automatic,Front,36
14500,TOYOTA,Prius plagin,2013,Minivan,Automatic,Front,32
13172,TOYOTA,Prius Plug IN,2012,Minivan,Automatic,Front,33.3333
23521,TOYOTA,Prius plugin,2012,Minivan,Automatic,4x4,37
23834,TOYOTA,Prius plug-in,2013,Coupe,Manual,Rear,43
10036,TOYOTA,Prius S,2010,Sedan,Automatic,Front,48
10349,TOYOTA,Prius TSS LIMITED,2012,Hatchback,Automatic,4x4,47
11917,TOYOTA,Prius V ALPINA,2015,Sedan,Automatic,Front,19
10349,TOYOTA,Prius V HIBRID,2011,Sedan,Manual,Front,51
11290,TOYOTA,Prius,2020,Sedan,Automatic,Front,40
15681,TOYOTA,Ractis,2014,Sedan,Automatic,Front,40
10663,TOYOTA,RAV 4 Dizel,2014,Hatchback,Automatic,Front,30
10976,TOYOTA,RAV 4 L,2002,Hatchback,Automatic,Front,30.7692
10506,TOYOTA,RAV 4 LIMITED,2016,Sedan,Automatic,Front,29
10976,TOYOTA,RAV 4 se,2017,Sedan,Automatic,Front,31
10976,TOYOTA,RAV 4,2002,Jeep,Manual,4x4,31
10976,TOYOTA,RAV 4,2003,Jeep,Automatic,4x4,21.7949
10976,TOYOTA,RAV 4,2005,Jeep,Manual,4x4,21.7949
13799,TOYOTA,RAV 4,2006,Jeep,Automatic,4x4,50
16621,TOYOTA,RAV 4,2007,Jeep,Automatic,4x4,19
18503,TOYOTA,RAV 4,2008,Jeep,Automatic,4x4,42
19500,TOYOTA,RAV 4,2010,Jeep,Automatic,4x4,39
23521,TOYOTA,RAV 4,2011,Jeep,Manual,4x4,39
21953,TOYOTA,RAV 4,2012,Jeep,Automatic,4x4,32
18503,TOYOTA,RAV 4,2013,Jeep,Automatic,4x4,42
10976,TOYOTA,RAV 4,2014,Jeep,Automatic,4x4,28
12231,TOYOTA,RAV 4,2017,Jeep,Automatic,4x4,40
10663,TOYOTA,Sienna,2014,Jeep,Automatic,4x4,35
11604,TOYOTA,Sienna,2015,Jeep,Automatic,4x4,20
12544,TOYOTA,Sienta,2015,Jeep,Manual,4x4,20
11604,TOYOTA,Sienta,2018,Jeep,Automatic,4x4,54
10976,TOYOTA,Tacoma TRD Off Road,2013,Jeep,Manual,4x4,54
10036,TOYOTA,Tacoma,2005,Jeep,Automatic,Front,38
12231,TOYOTA,Tacoma,2012,Universal,Automatic,4x4,31
14426,TOYOTA,Tacoma,2013,Jeep,Automatic,4x4,32
18000,TOYOTA,Tacoma,2017,Jeep,Automatic,4x4,28
30000,TOYOTA,Tacoma,2018,Pickup,Automatic,4x4,29
10192,TOYOTA,Tacoma,2019,Goods wagon,Manual,Front,40
10349,TOYOTA,Tacoma,2020,Hatchback,Manual,Front,42.3077
15367,TOYOTA,Tundra,2013,Hatchback,Manual,Front,33
10036,TOYOTA,Tundra,2016,Hatchback,Manual,Front,33.3333
10036,TOYOTA,Tundra,2017,Hatchback,Manual,Front,63
10976,TOYOTA,Tundra,2019,Goods wagon,Automatic,Front,21
11604,TOYOTA,Verso,2011,Goods wagon,Manual,Front,55
12544,TOYOTA,Vitz i.ll,2007,Hatchback,Manual,Front,46
12544,TOYOTA,Vitz RS,2001,Hatchback,Manual,Front,59
10976,TOYOTA,Vitz,2005,Goods wagon,Manual,Front,51
26307500,TOYOTA,Vitz,2007,Goods wagon,Manual,Front,33
10976,TOYOTA,Vitz,2010,Goods wagon,Manual,Front,31
10349,TOYOTA,Vitz,2011,Hatchback,Manual,Front,58
10349,TOYOTA,Vitz,2012,Sedan,Manual,Front,43
10349,TOYOTA,VOXY 2003,2003,Hatchback,Manual,Front,45
11604,TOYOTA,VOXY,2002,Jeep,Manual,Front,72
10036,TOYOTA,VOXY,2004,Hatchback,Manual,Front,65
10663,TOYOTA,VOXY,2007,Sedan,Manual,Front,36
10976,TOYOTA,Yaris IA,2018,Universal,Manual,Front,33
13485,TOYOTA,Yaris SE,2013,Minivan,Manual,Front,37
11917,TOYOTA,Yaris,2006,Minivan,Manual,Front,35
10036,TOYOTA,Yaris,2007,Minivan,Automatic,Front,41.0256
10300,TOYOTA,Yaris,2008,Minivan,Manual,Front,41.0256
13485,TOYOTA,Yaris,2012,Universal,Manual,Front,46
13172,UAZ,31514,1987,Universal,Manual,Front,42
11604,VAZ,2121 (Niva),2005,Minivan,Manual,Front,30
13799,VAZ,2121 (Niva),2014,Minivan,Manual,Front,21.7949
14113,VOLKSWAGEN,"1500,1600 Schtufenheck",2018,Cabriolet,Manual,Front,21.7949
80000,VOLKSWAGEN,Caddy,2007,Jeep,Automatic,4x4,30
10976,VOLKSWAGEN,Caddy,2008,Sedan,Manual,Front,30
21326,VOLKSWAGEN,Caddy,2009,Sedan,Automatic,Front,28.2051
37354,VOLKSWAGEN,Caddy,2011,Coupe,Manual,Rear,43
70562,VOLKSWAGEN,CC 2.0 T,2011,Coupe,Manual,Rear,45
308906,VOLKSWAGEN,CC R line,2011,Coupe,Automatic,Rear,48
14500,VOLKSWAGEN,CC sport,2011,Jeep,Automatic,4x4,35
23521,VOLKSWAGEN,CC,2008,Jeep,Automatic,4x4,37
21639,VOLKSWAGEN,CC,2009,Jeep,Automatic,4x4,39.7436
19444,VOLKSWAGEN,CC,2010,Jeep,Automatic,4x4,43
29166,VOLKSWAGEN,CC,2012,Jeep,Automatic,4x4,33
41083,VOLKSWAGEN,CC,2013,Jeep,Automatic,4x4,33.3333
25716,VOLKSWAGEN,"Crafter 2,5TDI",2009,Jeep,Automatic,Rear,33
46414,VOLKSWAGEN,Crafter 2.5 TDI,2009,Sedan,Automatic,4x4,40
26030,VOLKSWAGEN,Crafter,2007,Sedan,Automatic,Rear,66
14113,VOLKSWAGEN,Crafter,2009,Universal,Manual,Front,34.6154
18817,VOLKSWAGEN,Crafter,2010,Hatchback,Manual,Front,32
21953,VOLKSWAGEN,Golf 6,2012,Jeep,Manual,4x4,41
37006,VOLKSWAGEN,Golf TDI,2012,Jeep,Manual,Front,40
10976,VOLKSWAGEN,Golf TDI,2014,Goods wagon,Manual,Front,35
14583,VOLKSWAGEN,Golf,2006,Sedan,Manual,Front,41.0256
14583,VOLKSWAGEN,Golf,2007,Sedan,Manual,Front,50
14583,VOLKSWAGEN,Golf,2010,Sedan,Automatic,Front,42.3077
21639,VOLKSWAGEN,Golf,2011,Universal,Manual,Front,42
10349,VOLKSWAGEN,Golf,2012,Universal,Manual,Front,21
12858,VOLKSWAGEN,Golf,2014,Goods wagon,Manual,Front,31
13642,VOLKSWAGEN,GTI,2006,Hatchback,Manual,Front,32
18817,VOLKSWAGEN,GTI,2010,Hatchback,Automatic,Front,31
10663,VOLKSWAGEN,Jetta áƒ¡áƒžáƒáƒ áƒ¢,2016,Universal,Manual,Front,31
11604,VOLKSWAGEN,Jetta GLI,2012,Minivan,Manual,Front,31
10036,VOLKSWAGEN,Jetta Hybrid,2014,Minivan,Manual,Front,36
12544,VOLKSWAGEN,Jetta s,2017,Minivan,Manual,Front,36
13799,VOLKSWAGEN,Jetta se,2014,Jeep,Automatic,Front,32.0513
11917,VOLKSWAGEN,Jetta SE,2016,Hatchback,Automatic,Front,29
10976,VOLKSWAGEN,Jetta SE,2018,Coupe,Automatic,Front,33.3333
14113,VOLKSWAGEN,Jetta sei,2014,Hatchback,Automatic,Front,19
14897,VOLKSWAGEN,Jetta sel,2011,Hatchback,Automatic,Front,19
13799,VOLKSWAGEN,Jetta sel,2013,Hatchback,Manual,Front,19
10663,VOLKSWAGEN,Jetta SPORT,2015,Sedan,Manual,4x4,19
19757,VOLKSWAGEN,Jetta TDI,2012,Universal,Manual,4x4,34
10820,VOLKSWAGEN,Jetta TDI,2014,Sedan,Manual,Front,35.8974
11917,VOLKSWAGEN,Jetta,2006,Hatchback,Manual,Front,37
23521,VOLKSWAGEN,Jetta,2007,Universal,Manual,4x4,34
11917,VOLKSWAGEN,Jetta,2008,Sedan,Manual,Front,28.2051
16778,VOLKSWAGEN,Jetta,2009,Sedan,Manual,Front,32.0513
15500,VOLKSWAGEN,Jetta,2011,Sedan,Manual,Front,44
37633,VOLKSWAGEN,Jetta,2015,Sedan,Automatic,Front,46.1538
25139,VOLKSWAGEN,Jetta,2016,Jeep,Automatic,Front,51
43868,VOLKSWAGEN,Jetta,2017,Jeep,Automatic,Front,44.8718
22545,VOLKSWAGEN,Jetta,2019,Jeep,Automatic,Front,38
20244,VOLKSWAGEN,Passat 2.0 tfsi,2007,Jeep,Automatic,Front,40
27654,VOLKSWAGEN,Passat B7,2013,Jeep,Automatic,Front,35.8974
22266,VOLKSWAGEN,Passat R-line,2016,Jeep,Automatic,4x4,37
19707,VOLKSWAGEN,Passat SE,2015,Jeep,Automatic,Front,24.359
20266,VOLKSWAGEN,Passat sel,2011,Jeep,Automatic,Front,32
18826,VOLKSWAGEN,Passat,2007,Jeep,Automatic,Front,32
32311,VOLKSWAGEN,Passat,2008,Jeep,Automatic,Front,33.3333
35927,VOLKSWAGEN,Passat,2011,Jeep,Automatic,Front,49
25402,VOLKSWAGEN,Passat,2012,Jeep,Automatic,Front,63
43868,VOLKSWAGEN,Passat,2013,Jeep,Automatic,Front,43
40340,VOLKSWAGEN,Passat,2014,Jeep,Automatic,Front,44
61521,VOLKSWAGEN,Passat,2016,Jeep,Automatic,Front,38
10976,VOLKSWAGEN,Passat,2017,Jeep,Automatic,4x4,37
17562,VOLKSWAGEN,Polo,2015,Coupe,Automatic,Rear,45
26814,VOLKSWAGEN,Routan SEL,2010,Hatchback,Automatic,Front,12.8205
14426,VOLKSWAGEN,T5,2008,Sedan,Automatic,4x4,50
21639,VOLKSWAGEN,Tiguan SE,2015,Jeep,Automatic,4x4,50
11604,VOLKSWAGEN,Tiguan,2011,Sedan,Automatic,4x4,50
11917,VOLKSWAGEN,Tiguan,2012,Jeep,Automatic,4x4,36
22110,VOLKSWAGEN,Tiguan,2013,Hatchback,Automatic,4x4,39.7436
12000,VOLKSWAGEN,Touareg,2003,Jeep,Automatic,4x4,29
16621,VOLKSWAGEN,Touareg,2004,Jeep,Manual,4x4,29
16621,VOLKSWAGEN,Touran,2008,Jeep,Manual,4x4,32
11917,VOLVO,C30 2010,2010,Jeep,Automatic,4x4,33
13172,VOLVO,S60,2014,Jeep,Automatic,4x4,32
12544,VOLVO,V50,2010,Jeep,Automatic,4x4,12.8205
0,,,,Other,Other,Other,0
